title,authors,publication_date,abstract,url,id
The long-run relationship between house prices and rents,"Gallin, Joshua H.",N/A,"I show that when house prices are high relative to rents (that is, when the rent-price ratio is low) changes in real rents tend to be larger than usual and changes in real prices tend to be smaller than usual. Standard error-correction models provide inconclusive results about the predictive power of the rent-price ratio at a quarterly frequency. I use a long-horizon regression approach to show that the rent-price ratio helps predict changes in real rents and real prices over three-year periods. This result withstands the inclusion of a measure of the user cost of capital. I show that a long- horizon regression approach can yield biased estimates of the degree of error correction if prices have a unit root but do not follow a random walk. I construct bootstrap distributions to conduct appropriate inference in the presence of this bias. The results lend empirical support to the view that the rent-price ratio is an indicator of valuation in the housing market.",http://www.federalreserve.gov/pubs/feds/2004/200450/200450abs.html,fedgfe:35469:original
Empirical relationships between the total industrial production index and its diffusion indexes,"Kennedy, James E.",N/A,N/A,,fedgfe:35702:original
"A century of trade elasticities for Canada, Japan, and the United States","Marquez, Jaime R.",N/A,"Virtually all that is known about the behavior of imports rests on studies estimating income and price elasticities with postwar data. But anyone examining the evolution of trade over the last century cannot avoid asking whether the postwar period provides enough information to characterize that behavior. Indeed, the literature ignoring that past offers a large range of elasticity estimates suggesting that the role of income and prices in determining imports is not known with any precision. This paper offers the first analysis ofthat role using data since 1890 for Canada, Japan, and the United States. Estimating the elasticities of the most popular model in the literature with 1890-1992 data, I find that income and prices do not affect imports whereas the opposite conclusion arises with postwar data. The difference in results stems from changes in the composition of expenditures between domestic and foreign products. As an alternative, I consider several models consistent with both optimization and the time-series properties ofthe data. These models predict substantial secular changes in income and price elasticities and confirm the importance of optimization for characterizing the behavior of imports.",http://www.federalreserve.gov/pubs/ifdp/1995/531/default.htm,fedgif:36876:original
Sentiment Analysis of the Fifth District Manufacturing and Service Surveys,"Pinto, Santiago",N/A,"This article uses basic text analytic techniques to examine the sentiment embodied in two surveys conducted by the Richmond Fed: the Manufacturing and Service Sector Surveys. Specifically, the article develops several sentiment indicators based on the comments provided by survey participants, contrasts the sentiment measures against responses to other survey questions, and analyzes the monthly evolution of the sentiment indicators during the period 2002-18. Two main conclusions emerge from the analysis. First, the indicators reflect reasonably well changes in economic sentiment along time. Second, negative sentiment has been increasing since approximately August 2017. However, during this same period, the composite DI reported by the Richmond Fed (an indicator that intends to capture the strength of economic conditions in the Fifth District) has been increasing as well.",https://www.richmondfed.org/-/media/richmondfedorg/publications/research/economic_quarterly/2019/q3/pinto.pdf,fedreq:26572
Research spotlight : Global warming and American agriculture,"Steelman, Aaron, Nash, Betty Joyce",N/A,N/A,https://www.richmondfed.org/-/media/richmondfedorg/publications/research/econ_focus/2007/2007/pdf/research_spotlight.pdf,fedrrf:62378
Atlanta Fed economist develops dynamic forecasting model,anonymous,N/A,N/A,,fedaeu:30840
Land-price dynamics and macroeconomic fluctuations,"Wang, Pengfei, Zha, Tao, Liu, Zheng",N/A,"We argue that positive comovements between land prices and business investment are a driving force behind the broad impact of land-price dynamics on the macroeconomy. We develop an economic mechanism that captures the comovements by incorporating two key features into a DSGE model: we introduce land as a collateral asset in firms' credit constraints, and we identify a shock that drives most of the observed fluctuations in land prices. Our estimates imply that these two features combine to generate an empirically important mechanism that amplifies and propagates macroeconomic fluctuations through the joint dynamics of land prices and business investment.",https://www.frbatlanta.org/-/media/documents/research/publications/wp/2011/wp1111.pdf,fedawp:13805:original
If at first you don't succeed: an experimental investigation of the impact of repetition options on corporate takeovers,"Noe, Thomas H., Gillette, Ann B.",N/A,"This paper models, and experimentally simulates, the free-rider problem in a takeover when the raider has the option to ?resolicit,? that is, to make a new offer after an offer has been rejected. In theory, the option to resolicit, by lowering offer credibility, increases the dissipative losses associated with free riding. In practice, the outcomes of our experiment, while quite closely tracking theory in the effective absence of an option to resolicit, differed dramatically from theory when a significant probability of resolicitation was introduced: The option to resolicit reduced the costs of free riding fairly substantially. Both the raider offers and the shareholder tendering responses generally exceeded equilibrium predictions.",https://www.atlantafed.org/-/media/Documents/research/publications/wp/2000/wp0009.pdf,fedawp:13902:original
"BSA, OFAC, and the USA Patriot Act","Costa, Robert",N/A,N/A,https://www.bostonfed.org/-/media/Documents/RegionalEvent/PDF/2002/costa1.pdf,fedbcp:19526
New England's educational advantage: past successes and future prospects,"Kodrzycki, Yolanda",N/A,"Any enumeration of New England's competitive strengths is likely to include the high education levels of its work force. The growing availability of highly educated workers in the region has permitted the development of industries that make use of advanced skills and raised the average standard of living during the past several decades. This article investigates the sources of New England's educational advantage historically, examines recent trends in key determinants, and discusses prospects for the future. ; The author presents the basic facts on educational attainment in New England and the nation. She then uses a 20-year longitudinal survey to classify college graduates by region according to where they attended high school and college, showing that New England's high educational ranking is the result of sending a high share of its own schoolchildren to college and drawing college students from other locations. To the extent New England has faced growing challenges in maintaining its educational advantage during the past decade, the author finds, this is due to shrinkage in the number of bachelor's-level graduates at the region's colleges and universities, and to diminished success in drawing college-educated adults from outside the region.",http://www.bostonfed.org/economic/neer/neer2000/neer100c.htm,fedbne:41440
"Credit card borrowing, delinquency, and personal bankruptcy","Stavins, Joanna",N/A,"Credit card delinquencies and personal bankruptcy rates increased during the mid 1990s, despite the strength of the U.S. economy. Even though per capita income rose during that period, household borrowing grew at an even faster pace. The rise in revolving debt-mainly credit card loans-was especially noticeable, and the increase in personal bankruptcy rates was also substantial. This article examines the relationship between consumer credit card borrowing, delinquency rates, and personal bankruptcies. The author looks at developments involving borrowers, the demand side, and lenders, the supply side. ; Credit card loans have been extended to higher-risk consumers over time. Using data collected in the 1998 Survey of Consumer Finances, the author examines the effect of credit card borrowing on consumer payments delinquency and the relationship between credit card debt and the increase in bankruptcy rates. She also tests whether credit card lenders face an adverse selection problem, whereby banks making worse credit card offers attract more risky customers and have higher delinquency and charge-off rates than others. She finds that banks that charge higher interest rates and some fees have higher delinquency rates, but not higher charge-off rates. Moreover, banks that charge higher interest rates were found to have higher net revenues from credit card lending than other issuers.",http://www.bostonfed.org/economic/neer/neer2000/neer400b.htm,fedbne:41447
"Population aging, labor demand, and the structure of wages","Patria, Margarita, Papadopoulos, Michael, Triest, Robert K.",N/A,"One consequence of demographic change is substantial shifts in the age distribution of the working-age population. As the baby boom generation ages, the usual historical pattern of a high ratio of younger workers relative to older workers has been replaced by a pattern of roughly equal percentages of workers of different ages. One might expect that the increasing relative supply of older workers would lower the wage premium paid for older, more experienced workers. This paper provides strong empirical support for this hypothesis. Econometric estimates imply that the size of one?s birth cohort affects wages throughout one?s working life, with members of relatively large cohorts (at all stages of their careers) earning a significantly lower wage than members of smaller cohorts. Estimated elasticities of wages with respect to the relative size of one?s own cohort are generally between -0.05 and -0.10, and are of similar magnitude for men and for women. Our results suggest that cohort size effects are quantitatively important and should be incorporated into public policy analyses.",https://www.bostonfed.org/publications/research-department-working-paper/2017/population-aging-labor-demand-and-the-structure-of-wages.aspx,fedbwp:7488:original
Arbitrage: the key to pricing options,"Wang, Tan, Nosal, Ed",N/A,"Arbitrage has become associated in popular attitudes with the most ruthless and profit-driven of human impulses, but the opposite reputation might be more well-deserved. The ability to arbitrage is essential for the efficient operation of markets. An interesting application of the principle of arbitrage arose when it provided the breakthrough insight in economists? solution to a formerly intractable problem: how to properly price the emergent financial instruments known as options.",https://www.clevelandfed.org/-/media/project/clevelandfedtenant/clevelandfedsite/publications/economic-commentary/2004/ec-20040104-arbitrage-the-key-to-pricing-options-pdf.pdf,fedcec:29433
"Financial markets and the Federal Reserve: a speech at the New York Stock Exchange, New York, New York, November 21, 2006","Warsh, Kevin M.",N/A,N/A,https://www.federalreserve.gov/newsevents/speech/warsh20061121a.htm,fedgsq:22429
"Changed Circumstances: The Impact of the Financial Crisis on the Economic Condition of Workers Near Retirement and of Business Owners : a speech at the Virginia Association of Economists Sandridge Lecture, Federal Reserve Bank of Richmond, Richmond, Virginia, March 24, 2011","Duke, Elizabeth A.",N/A,N/A,http://www.federalreserve.gov/newsevents/speech/duke20110324a.pdf,fedgsq:22758
"Opening Remarks: A speech at the 2025 Northeast / Mid-Atlantic Small Business Credit Symposium, Federal Reserve Bank of New York, New York, New York (via pre-recorded video)., May 15, 2025","Barr, Michael S.",N/A,N/A,https://www.federalreserve.gov/newsevents/speech/files/barr20250515a.pdf,fedgsq:99979
Financial services in the year 2000,"Pavel, Christine A.",N/A,N/A,http://www.chicagofed.org/digital_assets/publications/economic_perspectives/1988/ep_sep_oct1988_part2_pavel.pdf,fedhep:5761
Public finance in the Midwest: the calm before the storm?,"Mattoon, Richard H.",N/A,N/A,http://www.chicagofed.org/digital_assets/publications/chicago_fed_letter/1995/cflseptember1995_97.pdf,fedhle:1460
Canadian payments system: recent developments in structure and regulation,"Goodlet, Clyde, Freedman, Charles",N/A,N/A,,fedhpr:37725
Current proposals for early intervention,"Natter, Raymond",N/A,N/A,,fedhpr:38042
Does the Japanese stock market price bank risk? evidence from bank failures,"Hunter, William C., Brewer, Elijah, Genay, Hesna, Kaufman, George G.",N/A,N/A,,fedhpr:38440
Pay for percentile,"Neal, Derek, Barlevy, Gadi",N/A,"We propose an incentive pay scheme for educators that links educator compensation to the ranks of their students within appropriately defined comparison sets, and we show that under certain conditions our scheme induces teachers to allocate socially optimal levels of effort to all students. Because this scheme employs only ordinal information, our scheme allows education authorities to employ completely new assessments at each testing date without ever having to equate various assessment forms. This approach removes incentives for teachers to teach to a particular assessment form and eliminates opportunities to influence reward pay by corrupting the equating process or the scales used to report assessment results. Our system links compensation to the outcomes of properly seeded contests rather than cardinal measures of achievement growth. Thus, education authorities can employ our incentive scheme for educators while employing a separate system for measuring growth in student achievement that involves no stakes for educators. This approach does not create direct incentives for educators to take actions that contaminate the measurement of student progress.",http://www.chicagofed.org/digital_assets/publications/working_papers/2009/wp2009_09.pdf,fedhwp:6877:original
How Demand for New Skills Affects Wage Inequality: The Case of Software Programmers,"Mannion, Jack, de Souza, Gustavo, Herbstman, Jacob S.",N/A,"We study how the demand for programming skills has impacted inequality. We create a new dataset with information on wages, employment, and software of Brazilian programmers, covering the period from the birth of information technology (IT) to the rise of artificial intelligence (AI). High-ability, high-wage, and highly educated individuals in key technology hubs are more likely to become programmers. Creating software boosts both wages and career prospects of programmers, especially for those with specialized skills in AI and cybersecurity. These wage gains are concentrated among top programmers, increasing inequality within the profession. Therefore, increased demand for specialized skills in programming has contributed to wage inequality both within the programming field and between programmers and other occupations.",https://doi.org/10.21033/wp-2024-19,fedhwp:99304:original
Incentives and responses under No Child Left Behind: credible threats and the role of competition,"Chakrabarti, Rajashri",N/A,"The No Child Left Behind law mandated the institution of adequate yearly progress (AYP) objectives, on which schools are assigned a pass or fail. Fail status is associated with negative publicity and often sanctions. In this paper, I study the incentives and responses of schools that failed AYP once. Using data from the Wisconsin Department of Public Instruction and regression discontinuity designs, I find evidence in these schools of improvements in high-stakes reading and spillover effects to low-stakes language arts. The patterns are consistent with a focus on marginal students around the high-stakes cutoff, but this improvement did not come at the expense of the ends. Meanwhile, there is little evidence of improvement in high-stakes math or in low-stakes science and social studies. Performance in low-stakes grades suffered, as did performance in weaker subgroups despite their inclusion in AYP computations. While there is no evidence of robust effects in either test participation or graduation, attendance improved in threatened schools where it mattered for AYP. Finally, there is strong evidence in favor of response to incentives: Schools that failed AYP only in reading and/or math subsequently did substantially better in those subject areas. Credibility of threat mattered. AYP-failed schools that faced more competition responded more strongly and also more broadly, robust evidence in favor of improvements in all AYP objectives.",https://www.newyorkfed.org/medialibrary/media/research/staff_reports/sr525.html,fednsr:12496
Identifying term interbank loans from Fedwire payments data,"Kuo, Dennis, Vickery, James, Youle, Thomas, Skeie, David R.",N/A,"Interbank markets for term maturities experienced great stress during the 2007-09 financial crisis, as illustrated by the behavior of the one- and three-month Libor. Despite widespread interest in these markets, little data is available on dollar interbank lending for maturities beyond overnight. We develop a methodology to infer information about individual term dollar interbank loans settled through the Fedwire Funds Service, the large-value bank payment system operated by the Federal Reserve Banks. We find a sharp increase in the dispersion of inferred term interbank interest rates, a shortening of loan maturities, and a decline in term lending volume following the failure of Lehman Brothers in September 2008. Several diagnostic tests suggest that our approach provides a useful source of information about the term interbank market, allowing for a number of research applications.",https://www.newyorkfed.org/medialibrary/media/research/staff_reports/sr603.html,fednsr:12823
A Qualitative Exploration of Affordability and Availability of Rental Housing in the Third Federal Reserve District: 2015,"Baldini, Noelle",N/A,"In February 2015, the Community Development Studies & Education (CDS&E) Department of the Federal Reserve Bank of Philadelphia released a publication titled Affordability and Availability of Rental Housing in the Third Federal Reserve District: 2015. Following the release of the report, housing professionals were interviewed to further investigate the rental housing affordability challenges in the Third Federal Reserve District. This Beyond the Numbers qualitative companion report takes a more in-depth look at the challenges and trends revealed in the quantitative analysis. This report presents themes that emerged from interviews and shares insights from the field on the factors driving increased unaffordability, unit scarcity, and rising demand in the rental housing market.",https://www.philadelphiafed.org/-/media/frbp/assets/community-development/reports/cascade-focus_4-btn.pdf,fedpbn:29898
Working past retirement age,"Bechter, Dan M.",N/A,N/A,,fedrcs:24471
The Roots of ‘Bubbly’ Recessions,"Phan, Toan, Fessenden, Helen",N/A,"A downturn following the collapse of an asset bubble ? an episode of speculative booms in asset prices ? can be severe and sustained, with output and employment often lower than in the prebubble economy. This Economic Brief considers some possible theoretical explanations. It argues, based on insights from a simple economic model, that the interaction among financial frictions, wage rigidity, and the constraints of monetary policy near the zero lower bound is a key source of inefficiency in large bubbles. One potential remedy is to regulate speculative investment on bubbly assets so that individual investors internalize their investments' effects on systemic risk.",https://www.richmondfed.org/-/media/richmondfedorg/publications/research/economic_brief/2018/pdf/eb_18-04.pdf,fedreb:27901
"TARGET2: symptom, not cause, of eurozone woes","Rhodes, Karl, Lubik, Thomas A.",N/A,"In recent years, large positive and negative balances have arisen in TARGET2, the interbank settlement and payments system of the Eurozone. These balances show that the Deutsche Bundesbank, the central bank of Germany, has become a large net creditor to the European Central Bank (ECB). Conversely, they show that central banks in the periphery nations of Portugal, Ireland, Italy, Greece, and Spain have become significant net debtors to the ECB. Critics of the Eurosystem have portrayed these balances as a ""stealth bailout"" of the periphery nations, but TARGET2 merely reflects persistent imbalances in current accounts and capital accounts. It does not cause them.",https://fraser.stlouisfed.org/files/docs/historical/frbrich/econbrief/frbrich_eb_12-08.pdf,fedreb:27939
Who Should Get Vaccines First?,"Vellodi, Nikhil, Weiss, Joshua",N/A,"We study optimal vaccination policies using a novel theoretical framework. We characterize the optimal vaccine allocation scheme in our model, which entails giving the highest priority to people with intermediate vulnerability and giving greater weight to potential exposure rather than vulnerability. Numerical results demonstrate that this approach performs significantly better than commonly considered strategies, in particular prioritizing only people who are the most vulnerable to severe illness.",https://www.richmondfed.org/publications/research/economic_brief/2021/eb_21-16,fedreb:92726
"Risk sharing, investment, and incentives in the neoclassical growth model","Espino, Emilio, Sanchez, Juan M.",N/A,"We first study growth and risk sharing in a stochastic growth model with preference shocks and two risk-averse agents. In periods in which one of the agents needs extra consumption (insurance), it is socially optimal to reduce the consumption of the other agent (redistribution) and also to accumulate fewer resources for the future (disinvestment). The latter hurts growth while the former only affects the distribution of aggregate consumption. Then, to analyze if information matters, we study if the same allocation would be implementable under private information. We find that it depends on the state of the economy. The provision of insurance that is implemented by reducing capital accumulation deteriorates the prospects of all agents in the economy and thus helps to alleviate informational frictions. The size of redistribution versus disinvestment and the outlook of economic growth at the time of disinvestment affects the possibilities of implementing the best possible allocation when the preference shock is private information. Therefore, we conjecture that under private information the best allocation compatible with incentives would tend to hurt growth and to concentrate resources in agents with private information in order to provide incentives to report the shock truthfully.",https://www.richmondfed.org/-/media/RichmondFedOrg/publications/research/economic_quarterly/2010/q4/pdf/sanchez.pdf,fedreq:26261
To forgive or not to forgive : an analysis of U.S. consumer bankruptcy choices,"Li, Wenli",N/A,N/A,https://www.richmondfed.org/-/media/RichmondFedOrg/publications/research/economic_quarterly/2001/spring/pdf/li.pdf,fedreq:26543
Around the Fed : Where did the money go?,"Gerena, Charles",N/A,Related links: https://www.richmondfed.org/-/media/richmondfedorg/publications/research/econ_focus/2011/q4/around_the_fed_weblinks.cfm,https://www.richmondfed.org/-/media/richmondfedorg/publications/research/econ_focus/2011/q4/pdf/around_the_fed.pdf,fedrrf:61829
Appointment of three new members,anonymous,N/A,N/A,,fedgrb:15723
"Interpretation effective December 3, 1991",anonymous,N/A,N/A,,fedgrb:15980
Capital markets in 1959,anonymous,N/A,N/A,http://fraser.stlouisfed.org/publications/FRB/page/12921/2204/download/12921.pdf,fedgrb:16181
Retail credit survey - 1948,"Reil, Katharyne P.",N/A,N/A,,fedgrb:16609
An investigation of co-movements among the growth rates of the G-7 countries,"Doyle, Brian M., Faust, Jon",N/A,"Early in 2000, after a decade of economic expansion, growth began to slow simultaneously in the large, advanced economies known as the Group of Seven (G-7)--Canada, France, Germany, Italy, Japan, the United Kingdom, and the United States. The general slide in GDP growth fueled speculation that a period was emerging in which broad movements in the economies of the industrialized countries would be more closely linked. Proponents of this view argued that greater trade in goods and financial markets was leading to a greater synchronization of national economies. A rise in the co-movement of GDP among countries would have important implications for the making of national economic policies. Governments, for example, would need to take closer account of forecasts for conditions abroad in formulating forecasts for their domestic economies. The authors find, first, that the degree to which enhanced trade and financial linkages might be expected to increase the co-movement, or correlation, of economic growth among countries is far from clear. Then, examining the period from 1970 to the first quarter of 2002, the authors find that, indeed, the estimated correlation of growth across the G-7 has been higher in the current downturn than during the expansion of the 1990s. Rather than signaling a future of permanently higher synchronization, however, the rise is shown to be typical of business cycles over the past thirty years. Furthermore, estimates of correlation have not yet reached the peaks attained after earlier recessions. Overall, despite many changes in the international economy, the evidence does not reveal the arrival of a permanently higher correlation of growth rates among the G-7.",http://www.federalreserve.gov/pubs/bulletin/2002/1002lead.pdf,fedgrb:17138
The rise in prices,anonymous,N/A,N/A,http://fraser.stlouisfed.org/publications/FRB/page/14942/2472/download/14942.pdf,fedgrb:17191
Three essays on monetary control,"Hadjimichalakis, Michael G.",N/A,N/A,,fedgsp:20418
"Remarks on the Economy and Bank Supervision and Regulation: A speech at the 2023 Ohio Bankers League ""Main Event,"" Columbus, Ohio., November 7, 2023","Bowman, Michelle W.",N/A,N/A,https://www.federalreserve.gov/newsevents/speech/files/bowman20231107a.pdf,fedgsq:97251
Convenience and needs: a post-audit survey,"Allardice, David R.",N/A,N/A,http://www.chicagofed.org/digital_assets/publications/economic_perspectives/1978/ep_may_jun1978_part5_allardice.pdf,fedhep:6239
The origin and impact of inflation,"Francis, Darryl R.",N/A,N/A,https://fraser.stlouisfed.org/scribd/?toc_id=500158&filepath=/docs/publications/frbslreview/rev_stls_197512.pdf&start_page=18#scribd-open,fedlrv:25101
Letter on monetary policy,"Friedman, Milton",N/A,N/A,https://files.stlouisfed.org/files/htdocs/publications/review/74/03/Letter_Mar1974.pdf,fedlrv:25349
Foreign-owned companies in the U.S.: malign or benign?,"Coughlin, Cletus C.",N/A,N/A,https://files.stlouisfed.org/files/htdocs/publications/review/92/05/Foreign_May_Jun1992.pdf,fedlrv:25559
The Federal budget and stabilization policy in 1968,"Carlson, Keith M.",N/A,N/A,https://fraser.stlouisfed.org/scribd/?toc_id=499547&filepath=/docs/publications/frbslreview/rev_stls_196803.pdf&start_page=6#scribd-open,fedlrv:25589
Social priorities and the market allocation of credit,"Francis, Darryl R.",N/A,N/A,https://fraser.stlouisfed.org/scribd/?toc_id=499381&filepath=/docs/publications/frbslreview/rev_stls_197105.pdf&start_page=8#scribd-open,fedlrv:26107
"A New Daily Federal Funds Rate Series and History of the Federal Funds Market, 1928-54","Wheelock, David C., Hanes, Christopher, Anbil, Sriya, Carlson, Mark A.",N/A,"This article describes the origins and development of the federal funds market from its inception in the 1920s to the early 1950s. We present a newly digitized daily data series on the federal funds rate from April 1928 through June 1954. We compare the behavior of the funds rate with other money market interest rates and the Federal Reserve discount rate. Our federal funds rate series will enhance the ability of researchers to study an eventful period in U.S. financial history and better understand how monetary policy was transmitted to banking and financial markets. For the 1920s-30s, our series is the best available measure of the overnight risk-free interest rate, better than the call money rate that many studies have used for this purpose. For the 1940s-50s, our series provides new information about the transition away from wartime interest rate pegs culminating in the 1951 Treasury-Federal Reserve Accord.",https://research.stlouisfed.org/publications/review/2021/01/14/full-issue.pdf,fedlrv:90589
The other pharm crisis,"Wirtz, Ronald A.",N/A,"The pharmacy industry faces a multitude of challenges, and rural areas confront the possibility of losing pharmacy services.",http://www.minneapolisfed.org/publications_papers/pub_display.cfm?id=1403,fedmga:23996
Farmers continue to struggle,"Madden, Tobias",N/A,N/A,http://minneapolisfed.org/publications_papers/pub_display.cfm?id=2487,fedmga:24076
The hard hat blues,"Wirtz, Ronald A.",N/A,Why do good jobs go begging in certain sectors?,http://www.minneapolisfed.org/publications_papers/pub_display.cfm?id=1546,fedmga:24292
Pandemic Lockdown: The Role of Government Commitment,"Moser, Christian, Yared, Pierre",N/A,"This paper studies lockdown policy in a dynamic economy without government commitment. Lockdown imposes a cap on labor supply, which improves health prospects at the cost of economic output and consumption. A government would like to commit to the extent of future lockdowns in order to guarantee an economic outlook that supports efficient levels of investment into intermediate inputs. However, such a commitment is not credible, since investments are sunk at the time when the government chooses a lockdown. As a result, lockdown under lack of commitment deviates from the optimal policy. Rules that limit a government’s lockdown discretion can improve social welfare, even in the presence of noncontractible information. Quantitatively, lack of commitment causes lockdown to be significantly more severe than is socially optimal. The output and consumption loss due to lack of commitment is greater for higher intermediate input shares, higher discount rates, higher values of life, higher disease transmission rates at and outside of work, and longer vaccine arrival times.",https://www.minneapolisfed.org/research/sr/sr627.pdf,fedmsr:92934
Opinion: Milton Friedman and liberty,"Hetzel, Robert L.",N/A,N/A,https://www.richmondfed.org/-/media/richmondfedorg/publications/research/econ_focus/2007/winter/pdf/opinion.pdf,fedrrf:62111
Interview: Daron Acemoglu,"Price, David",N/A,"Daron Acemoglu is one of MIT's nine university- wide Institute Professors, the university's highest faculty rank. One of his predecessors, Robert Solow, developed a pathbreaking mathematical model of economic growth in the 1950s. Today, Acemoglu says hurray for economic growth — but is also concerned that choices made by policymakers and companies are channeling the gains from that growth away from workers. And as he sees things, the powerful AI technologies that have come to the fore in the past several years, embedded in products such as ChatGPT, should be regulated with the economic interests of workers in mind.",https://www.richmondfed.org/-/media/RichmondFedOrg/publications/research/econ_focus/2023/q2/interview.pdf,fedrrf:96249
Heimann details his own proposal for banking reform,anonymous,N/A,N/A,,fedaeu:30897
The Role of Social Costs in Response to Labor Market Opportunities: Differences across Race,"Hotchkiss, Julie L., Burns, Kalee",N/A,"Using the American Community Survey between 2005 and 2019, this paper investigates the role constraints to migration might play in explaining racial/ethnic disparities in the labor market. We find that Black workers are typically less responsive than White workers to changes in job opportunities, but responsiveness increases when those opportunities present themselves in locations with a higher share own-minority population. We construct an education/race specific Bartik shift-share instrument to control for potential endogeneity of growth in job opportunities.",https://www.atlantafed.org/-/media/documents/research/publications/wp/2023/07/14/07--social-costs-role-in-response-to-labor-market-opportunities--differences-across-race.pdf,fedawp:96612:original
"Bank participation in real estate: conduct, risk, and regulation","Felgran, Steven D.",N/A,N/A,,fedbne:41404
U.S. household deleveraging: what do the aggregate and household-level data tell us?,"Cooper, Daniel H.",N/A,"Deleveraging is the process by which households decide that their level of debt is inconsistent with their revised economic outlook and adjust their leverage accordingly, primarily by substituting debt repayment for consumption. Household deleveraging is a commonly cited reason for the sluggish consumption growth experienced during the current economic recovery from the Great Recession. This policy brief analyzes the impact of household debt repayment on consumer spending during and after the Great Recession by using aggregate and household-level data. Overall, the data show little evidence that deleveraging affected household consumption. Rather, movements in consumption prior to, during, and following the Great Recession are consistent with the standard relationships implied by fluctuations in household income and net worth.",http://www.bostonfed.org/economic/ppb/2012/ppb122.pdf,fedbpb:11624
Observations on the Economy’s Performance and Outlook,"Collins, Susan M.",N/A,"The U.S. economy overall performed remarkably well in 2023: inflation slowed notably, while job growth and output growth remained quite strong. Importantly, the pandemic recovery has been unusually equitable, with employment gains having been broadly shared across racial and ethnic groups.",https://www.bostonfed.org/news-and-events/speeches/2024/observations-economys-performance-outlook.aspx,fedbsp:97875
The Transmission Mechanisms of International Business Cycles: Output Spillovers through Trade and Financial  Linkages,"Bräuning, Falk, Sheremirov, Viacheslav",N/A,"We study the transmission channels through which shocks affect the global economy and the cross-country comovement of real economic activity. For this purpose, we collect detailed data on international trade and financial linkages as well as domestic macro and financial variables for a large set of countries. We document significant international output comovement following U.S. monetary shocks, and find that openness to international trade matters more than financial openness in explaining cross-country spillovers. In particular, output in countries with a high share of exports and imports responds to U.S. monetary shocks significantly more than output in countries with a low share, whereas we do not find 
material heterogeneity depending on international investment positions or financial flows in the balance of payments. We further document strong network amplification associated with the patterns of bilateral trade flows, as indirect spillovers account for nearly half of the total effect. Studies that do not account for direct bilateral linkages between national economies — and the indirect linkages through the network they form – may thus present an incomplete view of international business cycles.",https://www.bostonfed.org/publications/research-department-working-paper/2021/the-transmission-mechanisms-of-international-business-cycles.aspx,fedbwp:93549:original
HRM policy and increasing inequality in a salary survey,"Groshen, Erica L.",N/A,A look at the implications for human resource management of the rising wage disparity found in a three-decades-long private salary survey conducted by the Federal Reserve Bank of Cleveland.,https://fraser.stlouisfed.org/scribd/?item_id=494588&filepath=/docs/historical/frbclev/wp/frbclv_wp1993-02.pdf#scribd-open,fedcwp:39565:original
"Financial liberalization, market discipline and bank risk","Koo, Jahyeong, Moore, Robert R., Gruben, William C.",N/A,"In the literature on systemic banking crises, two common themes are: (1) Risky lending often follows bank liberalization. (2) Lack of market discipline encourages risky lending. That not all liberalizations are followed by financial crisis and that financial systems without market discipline sometimes operate without incident invites examination of these themes. In a test of six countries, we find that our measure of bank risk increases significantly in the wake of financial liberalizations, but only where depositors fail to discipline banks. Our measures of market discipline and bank risk, however, are persistently inversely related",https://fraser.stlouisfed.org/title/7140/item/646659,feddcl:4604:original
Treasury Offset Program to the Rescue,"Flowers , Barbara",N/A,"The federal government and some state governments run budget deficits. Persistent budget deficits can become burdensome debt. The Treasury Offset Program provides revenue for the federal government and state governments that can augment their budgets. In addition, the program helps taxpayers by forcing individuals and corporations with delinquent taxes to pay their fair share, and it helps custodial parents and guardians receive support to help raise the children in their charge.",https://files.stlouisfed.org/research/publications/page1-econ/2017/10/02/treasury-offset-program-to-the-rescue_SE.pdf,fedlpo:36292
Three Challenges to Central Bank Orthodoxy,"Bullard, James B.",N/A,"October 2, 2015. In a speech to the Shadow Open Market Committee in New York, St. Louis Fed President James Bullard discussed the orthodox view of current monetary policy, which emphasizes that the FOMC's objectives are close to being met while monetary policy settings remain far from normal, along with three challenges to that view, which relate to strict inflation targeting, low real interest rates and globalization. He concluded that the U.S. economy will likely experience better outcomes if the monetary policy orthodoxy is preserved as the guiding principle.",https://www.stlouisfed.org/~/media/Files/PDFs/Bullard/remarks/Bullard-SOMC-2-Oct-2015.pdf,fedlps:33179
Recipe for success: kitchen company keeps town's economy cooking,"Thomson, Susan C.",N/A,"In rich alluvial soil where cotton once was king, the stove now reigns. Since its founding in 1984, homegrown Viking Range Corp. has built a global business in Greenwood, Miss., become the area's premier employer and helped create an island of relative prosperity in what locals often describe as the poorest region in the nation's poorest state.",https://www.stlouisfed.org/publications/regional-economist/july-2008/greenwood-miss-kitchen-company-keeps-towns-economy-cooking,fedlre:27348
COVID-19’s Economic Impact around the World,"Sanchez, Juan M.",N/A,"COVID-19 affected every corner of the globe in 2020, but low-, middle- and high-income countries were hit in different ways.",https://www.stlouisfed.org/publications/regional-economist/third-quarter-2021/covid19s-economic-impact-world,fedlre:93217
"Weaker GDP Growth, Inflation Uncertainty Dim U.S. Economic Outlook","Kliesen, Kevin L.",N/A,Forecasts for weaker U.S. GDP growth in 2023 and uncertainty over high inflation contrast sharply with strong labor market conditions and household consumption.,https://www.stlouisfed.org/publications/regional-economist/2022/nov/weaker-gdp-growth-inflation-uncertainty-us-economic-outlook,fedlre:95209
