title,authors,publication_date,abstract,url,id
"Distance, time, and specialization","Evans, Carolyn L., Harrigan, James",N/A,"Time is money, and distance matters. We model the interaction of these truisms, and show the implications for global specialization and trade: products where timely delivery is important will be produced near the source of final demand, where wages will be higher as a result. In the model, timely delivery is important because it allows retailers to respond to fluctuating final demand without holding costly inventories, and timely delivery is only possible from nearby locations. Using a unique dataset that allows us to measure the retail demand for timely delivery, we show that the sources of US apparel imports have shifted in the way predicted by the model, with products where timeliness matters increasingly imported from nearby countries.",http://www.federalreserve.gov/pubs/ifdp/2003/766/default.htm,fedgif:37543:original
Economic developments in 1948,anonymous,N/A,N/A,,fedgrb:15851
Appointments of new members and the president and vice president of the Thrift Institutions Advisory Council,anonymous,N/A,N/A,http://www.federalreserve.gov/boarddocs/press/boardacts/2001/20011214/default.htm,fedgrb:16315
Debt retirement and bank credit,anonymous,N/A,N/A,,fedgrb:16842
Economic Outlook Symposium: summary of 2011 results and 2012 forecasts,"Strauss, William A., Wang, Norman",N/A,"According to participants in the Chicago Fed?s annual Economic Outlook Symposium, the U.S. economy is forecasted to grow at a pace below its historical average in 2012, following a year with an even slower rate of growth; inflation is expected to ease in 2012; and the unemployment rate is predicted to edge down this year.",http://www.chicagofed.org/digital_assets/publications/chicago_fed_letter/2012/cflfebruary2012_295.pdf,fedhle:1111
Competing with asking prices,"Visschers, Ludo, Wolthoff, Ronald, Lester, Benjamin",N/A,"In many markets, sellers advertise their good with an asking price. This is a price at which the seller is willing to take his good off the market and trade immediately, though it is understood that a buyer can submit an offer below the asking price and that this offer may be accepted if the seller receives no better offers. Despite their prevalence in a variety of real world markets, asking prices have received little attention in the academic literature. We construct an environment with a few simple, realistic ingredients and demonstrate that using an asking price is optimal: it is the pricing mechanism that maximizes sellers? revenues and it implements the efficient outcome in equilibrium. We provide a complete characterization of this equilibrium and use it to explore the positive implications of this pricing mechanism for transaction prices and allocations.",https://www.philadelphiafed.org/-/media/frbp/assets/working-papers/2013/wp13-7.pdf,fedpwp:4416:original
Risky business,"Sumo, Vanessa",N/A,N/A,https://www.richmondfed.org/-/media/richmondfedorg/publications/research/econ_focus/2007/summer/pdf/feature1.pdf,fedrrf:61418
Computing moral-hazard problems using the Dantzig-Wolfe decomposition algorithm,"Prescott, Edward Simpson",N/A,"Linear programming is an important method for computing solutions to private information problems. The method is applicable for arbitrary specifications of the references and technology. Unfortunately, as the cardinality of underlying sets increases the programs quickly become too large to compute. This paper demonstrates that moral-hazard problems have a structure that allows them to be computed using the Dantzig-Wolfe decomposition algorithm. This algorithm breaks the linear program into subproblems, greatly increasing the size of problems that may be practically computed. Connections to dynamic programming are discussed. Two examples are computed. Role of lotteries is discussed.",http://www.richmondfed.org/publications/research/working_papers/1998/wp_98-6.cfm,fedrwp:18386:original
Child Care Remains Central to an Equitable Recovery,"Evans, Sam, Kent, Ana Hernández",N/A,"Affordable child care can raise labor participation and productivity, as well as improve gender equity and the economic security of mothers, particularly women of color.",https://www.stlouisfed.org/on-the-economy/2022/feb/child-care-remains-central-equitable-recovery,l00001:94077
What Lessons Can Be Drawn from Japan’s High Debt-to-GDP Ratio?,"Chien, YiLi, Stewart, Ashley",N/A,Taking into account other public liabilities and assets can provide a clearer picture when comparing Japan’s debt-to-GDP ratio with that of the U.S.,https://www.stlouisfed.org/on-the-economy/2023/nov/what-lessons-drawn-japans-high-debt-gdp-ratio,l00001:97371
Bank Supervisory Goals versus Monetary Policy Implementation,"Wall, Larry D.",N/A,"The global financial crisis of 2007–09 revealed substantial weaknesses in large banks' capital adequacy and liquidity. Bank regulators responded with a variety of prudential measures intended to strengthen both. However, these prudential measures resulted in conflicts with the implementation of monetary policy that helped alter the way the Federal Reserve conducts monetary policy. I review three such conflicts: regulation inhibiting interest on excess reserves arbitrage starting in 2008, regulation inhibiting banks' operations in the repo market in 2019, and regulation inhibiting their operations in the Treasury securities market in 2020. The article concludes with a discussion of the issues associated with changing specific banking regulations and some more general suggestions for dealing with these types of conflicts.",https://www.frbatlanta.org/-/media/documents/research/publications/policy-hub/2021/03/29/03-bank-supervisory-goals-versus-monetary-policy-implementation.pdf,a00001:90557
Strategies to capture international banking business,"Wolfe, Alexander MCW",N/A,N/A,,fedaer:30432
Profits in `85: large banks gain while others continue to lag,"Wall, Larry D.",N/A,N/A,,fedaer:30552
Careful contingency planning can save the day,"Woosley, Lynn W.",N/A,N/A,,fedafu:36157
Recovery will gain momentum in spring,"Kottman, Stacy",N/A,N/A,,fedaru:17998
Using measures of expectations to identify the effects of a monetary policy shock,"Brunner, Allan D.",N/A,"This paper considers an alternative econometric approach to the VAR methodology for identifying and estimating the effects of monetary policy shocks. The alternative approach incorporates available measures of market participants' expectations of economic variables in order to calculate economic innovations to those variables. In general, expectations measures should provide important additional information relative to a standard VAR analysis, since market participants presumably use a much richer information set than that assumed in a typical VAR model. The resulting innovations are easily incorporated in a VAR-like framework. ; The empirical results are quite surprising. First, when expectations are incorporated, the variance of all innovations is reduced substantially. Second, innovations to the federal funds rate derived using the alternative approach are only somewhat correlated with their VAR counterparts, while innovations to other economic variables are essentially uncorrelated. Still, monetary policy shocks derived using both approaches are still somewhat correlated, however, since innovations to prices and economic activity explain only a small fraction of innovations to the federal funds rate. As a consequence, the impulse responses of economic variables to the two sets of monetary policy shocks have remarkably similar properties.",http://www.federalreserve.gov/pubs/ifdp/1996/537/default.htm,fedgif:36702:original
"Recent U.S. macroeconomic stability: good policies, good practices or good luck?","Wilson, Beth Anne, Levin, Andrew T., Ahmed, Shaghil",N/A,"The volatility of U.S. real GDP growth since 1984 has been markedly lower than that over the previous quarter-century. In this paper, we utilize frequency-domain and VAR methods to distinguish among several competing explanations for this phenomenon: improvements in monetary policy, better business practices, and a fortuitous reduction in exogenous disturbances. We find that reduced innovation variances account for much of the decline in aggregate output volatility. Our results support the \""good-luck\"" hypothesis as the leading explanation for the decline in aggregate output volatility, although \""good-practices\"" and \""good-policy\"" are also contributing factors. Applying the same methods to consumer price inflation, we find that the post-1984 decline in inflation volatility can be attributed largely to improvements in monetary policy.",http://www.federalreserve.gov/pubs/ifdp/2002/730/default.htm,fedgif:36949:original
"Drought, agriculture, and the economy","Walraven, Nicholas A., Rosine, John",N/A,N/A,,fedgrb:15692
"Statement to Congress, October 8, 1997, (current and future bank examination and supervision systems)","Phillips, Susan M.",N/A,N/A,http://www.federalreserve.gov/boarddocs/testimony/1997/199710082.htm,fedgrb:15721
"Adjustment to the dollar amount that triggers additional disclosure requirements under Regulation Z, December 2, 1998",anonymous,N/A,N/A,http://www.federalreserve.gov/boarddocs/press/BoardActs/1998/199812022/,fedgrb:16625
The phaseout of deposit-rate ceilings and the efficacy of monetary policy,"Schinasi, Garry J.",N/A,N/A,,fedgsp:20331
The information content of Divisia monetary quantity indices,"Barnett, William A., Spindt, Paul A.",N/A,N/A,,fedgsp:20366
"Trimming the hedges: Regulators, banks, and financial futures","Koppenhaver, Gary D.",N/A,N/A,http://www.chicagofed.org/digital_assets/publications/economic_perspectives/1984/ep_nov_dec1984_part1_koppenhaver.pdf,fedhep:5910
Small Business Credit Survey Are you a small business or do you work with small businesses that would be interested in participating in the 2017 Small Business Credit Survey?,"Engel, Emily",N/A,"The dual mandate of the Federal Reserve includes maximum employment. Small business development and growth is essential to full employment. \\""More than half of Americans either own or work for a small business, and they create about two out of every three new jobs in the US each year,\\"" according to the Small Business Administration. To learn more about credit access and business conditions for this very large cohort of employers, Community Development and Policy Studies, a department of the Chicago Federal Reserve, is working to engage small businesses through trade, advisory, and other intermediary groups to participate in the Fed System?s Small Business Credit Survey.",https://www.chicagofed.org/~/media/publications/profitwise-news-and-views/2017/pnv-issue2-2017-article3-pdf.pdf,fedhpw:10929
Last-in first-out oligopoly dynamics,"Campbell, Jeffrey R., Abbring, Jaap H.",N/A,"This paper extends the static analysis of oligopoly structure into an infinite- horizon setting with sunk costs and demand uncertainty. The observation that exit rates decline with firm age motivates the assumption of last-in first- out dynamics: An entrant expects to produce no longer than any incumbent. This selects an essentially unique Markov-perfect equilibrium. With mild restrictions on the demand shocks, a sequence of thresholds describes firms? equilibrium entry and survival decisions. Bresnahan and Reiss?s (1993) empirical analysis of oligopolists? entry and exit assumes that such thresholds govern the evolution of the number of competitors. Our analysis provides an infinite-horizon game- theoretic foundation for that structure.",http://www.chicagofed.org/digital_assets/publications/working_papers/2006/wp2006_28.pdf,fedhwp:6699:original
Millennials and Older Gen Zers Made Significant Wealth Gains in 2022,"Ricketts, Lowell R., Kent, Ana Hernández",N/A,"The wealth of U.S. millennials and older Gen Zers grew at an unusually fast pace from 2019 to 2022, with real estate gains driving overall asset growth.",https://www.stlouisfed.org/on-the-economy/2024/feb/millennials-older-gen-zers-significant-wealth-gain-2022,l00001:97873
Fed begins withdrawal from definitive securities safekeeping,"Fleming, Sharon",N/A,N/A,,fedafu:35839
Financial market breakdown due to strategy constraints and information asymmetry,"Hu, Jie",N/A,"This paper demonstrates the relevance of strategy constraints on market makers to the possibility of financial market breakdown when there is information asymmetry between market makers and investors; both the case of competitive market makers and the case of a monopolistic market marker are included. Specifically, the paper discusses three types of strategy constraints on the market makers and their implications for the equilibria. The results call attention to the need for more precise specifications of institutional environments (beyond information asymmetry and the mode of competition/monopoly) when considering the possibility of financial market breakdown.",https://www.frbatlanta.org/-/media/documents/research/publications/wp/1995/wp9518.pdf,fedawp:13422:original
"Incentives for urban pioneers: in housing policy, one policy does not fit all","Gagliardi, Peter",N/A,"In housing policy, one size does not fit all. State programs designed to retain affordable housing stock in high-cost areas may inadvertently keep secondary cities from revitalizing.",http://www.bostonfed.org/commdev/c&b/2007/summer/Gagliardi_urban_pioneer.pdf,fedbcb:19080
Technology and business cycles; how well do standard models explain the facts?,"Basu, Susanto",N/A,N/A,http://www.bostonfed.org/economic/conf/conf42/con42_15.pdf,fedbcp:19326
Panic of 1907,anonymous,N/A,"Bank panics were a regular occurrence in the late 19th and early 20th centuries. The failure of one commodity speculator in October 1907 triggered a nationwide bank run. This publication tells how the panic developed, spread, and was resolved. A chronology is included along with a section of newspaper excerpts.",http://www.bostonfed.org/about/pubs/panicof1.pdf,fedbmo:14720
Focusing on the Future: Regional Banks and the Financial Marketplace,"Wallman, Nadine, Haubrich, Joseph G., Jenkins, Stephen P., Balasubramanyan, Lakshmi",N/A,N/A,https://fraser.stlouisfed.org/title/6763/item/627569,fedcff:11653
Communicating Data Uncertainty: Multi-Wave Experimental Evidence for UK GDP,"Mitchell, James, Galvão, Ana B.",N/A,"Economic statistics are commonly published without any explicit indication of their uncertainty. To assess if and how the UK public interprets and understands data uncertainty, we conduct two waves of a randomized controlled online experiment. A control group is presented with the headline point estimate of GDP, as emphasized by the statistical office. Treatment groups are then presented with alternative qualitative and quantitative communications of GDP data uncertainty. We find that most of the public understands that uncertainty is inherent in official GDP numbers. But communicating uncertainty information improves understanding. It encourages the public not to take estimates at face-value, but does not decrease trust in the data. Quantitative tools to communicate data uncertainty - notably intervals, density strips, and bell curves - are especially beneficial. They reduce dispersion of the public’s subjective probabilistic expectations of data uncertainty, improving alignment with objective estimates.",https://doi.org/10.26509/frbc-wp-202128,fedcwq:93544:original
Southeast New Mexico shines as state economy slowly mends,"Coronado, Roberto, Bueno, Avilia",N/A,N/A,https://fraser.stlouisfed.org/title/6349/item/607489,feddcr:18801
Foreclosures’ silver lining: they could restrain rent inflation,"Musatov, Alex, DiMartino, Danielle",N/A,"Rental inflation has surpassed historic levels despite a supply of housing that partly reflects a persistent inventory of foreclosed, vacant homes.",https://fraser.stlouisfed.org/title/6362/item/607677,feddel:18665
"Health Care, Hospitality and Retirees Keep Hot Springs Afloat","Gascon, Charles S., Sohail, Faisal",N/A,"Although this small MSA has strong health care and tourism sectors, it also has its share of challenges: income inequality, no airport and Americans? changing vacation patterns.",https://www.stlouisfed.org/~/media/Publications/Regional%20Economist/2016/July/metro_profile.pdf,fedlre:26883
U.S. Economy Continues to Strengthen,"Kliesen, Kevin L.",N/A,"From an economic standpoint, 2017 was a good year. Compared with 2016, the U.S. economy registered stronger real gross domestic product (GDP) growth, continued low inflation, a further drop in the unemployment rate and record-high equity prices. Indeed, last year?s economic performance exceeded the expectations of most professional forecasters. This performance was all the more impressive since it occurred against the backdrop of a modest tightening in monetary policy?and, moreover, the prospect of further modest tightening actions in 2018.",https://www.stlouisfed.org/publications/regional-economist/first-quarter-2018/us-economy-continues-strengthening,fedlre:27287
Conducting monetary policy without government debt: the Fed's early years,"Wheelock, David C.",N/A,"The Federal Reserve implements its monetary policy by using open market operations in U.S. government securities to target the federal funds rate. A substantial decline in the stock of U.S. Treasury debt could interfere with the conduct of monetary policy, possibly forcing the Fed to rely more heavily on discount window lending or to conduct open market transactions in other types of securities. Either would cause the implementation of monetary policy to resemble the methods used by the Fed before World War II. This paper describes two things: (i) how the Fed implemented monetary policy before the war and (ii) the conflicts that arose within the Fed over the allocation of private-sector credit when discount window loans and Fed purchases of private securities were a substantial component of Federal Reserve credit. Those conflicts help explain the Fed?s failure to respond vigorously to the Great Depression. The experience suggests that a renewed reliance on the discount window or on open market operations in securities other than those issued by the U.S. Treasury could hamper the conduct of monetary policy if it leads to increased pressure on the Fed to affect the allocation of credit.",https://files.stlouisfed.org/files/htdocs/publications/review/02/05/1-14Wheelock.pdf,fedlrv:24631
Search-theoretic models of international currency,"Wright, Randall, Trejos, Alberto",N/A,N/A,https://files.stlouisfed.org/files/htdocs/publications/review/96/05/9605at.pdf,fedlrv:25309
"Hello, have we met?","Wirtz, Ronald A.",N/A,"Affordable housing advocacy would seem to have a friend in manufactured housing, but they are strangers to each other.",http://www.minneapolisfed.org/publications_papers/pub_display.cfm?id=1484,fedmga:24007
Last fall's policy changes: a sound program for reducing inflation,"Supel, Thomas M.",N/A,N/A,https://www.minneapolisfed.org/research/qr/qr312.pdf,fedmqr:41622
Historical perspectives on form and function,"McAfee, James",N/A,The evolution of the Fed through the years.,http://minneapolisfed.org/publications_papers/pub_display.cfm?id=3320,fedmrr:40241
Suspension and the financing of the Civil War: a critique of Newcomb and Mitchell,"Rolnick, Arthur J., Wallace, Neil",N/A,N/A,http://www.minneapolisfed.org/research/common/pub_detail.cfm?pb_autonum_id=547,fedmwp:42658:original
Three Key Facts from the Center for Microeconomic Data’s 2022 Student Loan Update,"Wang, Crystal, Mangrum, Daniel, Scally, Joelle",N/A,"Today, researchers from the Center for Microeconomic Data released the 2022 Student Loan Update, which contains statistics summarizing who holds student loans along with characteristics of these balances. To compute these statistics, we use the New York Fed Consumer Credit Panel (CCP), a nationally representative 5 percent sample of all U.S. adults with an Equifax credit report. For this update, we focus on individuals with a student loan on their credit report. The update is linked here and shared in the student debt section of the Center for Microeconomic Data’s website. In this post, we highlight three facts from the current student loan landscape.",https://libertystreeteconomics.newyorkfed.org/2022/08/three-key-facts-from-the-center-for-microeconomic-datas-2022-student-loan-update/,fednls:94586
Elevated Rent Expectations Continue to Pressure Low-Income Households,"Haughwout, Andrew F., Hyman, Benjamin, Somerville, Jason, Lahey, Benjamin, Lall, Devon",N/A,"The Federal Reserve Bank of New York’s 2023 SCE Housing Survey, released in April, reported some novel data about expectations for home prices, interest rates, and mortgage refinancing. While the data showed a sharp drop in home price expectations, some of the most notable findings concern renters. In this post, we take a deeper dive into how renters’ expectations and financial situations have evolved over the past year. We find that both owners and renters expect rents to rise rapidly over the next year, albeit at a slower pace than last year. Furthermore, we also show that eviction expectations rose sharply over the past twelve months, and that this increase was most pronounced for those in the lowest quartile of the income distribution.",https://libertystreeteconomics.newyorkfed.org/2023/06/elevated-rent-expectations-continue-to-pressure-low-income-households/,fednls:96374
What Can Be Learned from the Persistent Electric Power Outages in Texas?,"Kilian, Lutz",N/A,Texas suffered massive power outages during unusually cold temperatures in February. Millions of households lost access not only to power but also to heat and water for days—a situation that was foreseeable and could have been avoided.,https://www.dallasfed.org/research/economics/2021/0401,d00001:90558
Federal Reserve examines financial institutions on year 2000 readiness,anonymous,N/A,N/A,,fedafu:35829
"Measuring fiscal disparities across the U. S. states: a representative revenue system/representative expenditure system approach, fiscal year 2002","Tannenwald, Robert, Rueben, Kim, Hoo, Sonya, Yilmaz, Yesim, Nagowski, Matthew",N/A,"States and their local governments vary both in their needs to provide basic public services and in their abilities to raise revenues to pay for those services. A joint study by the Tax Policy Center and the New England Policy Center at the Federal Reserve Bank of Boston uses the Representative Revenue System (RRS) and the Representative Expenditure System (RES) frameworks to quantify these disparities across states by comparing each state?s revenue capacity, revenue effort, and necessary expenditures to the average capacity, effort, and need in states across the country for fiscal year 2002. ; The fiscal capacity of a state is the state?s revenue capacity relative to its expenditure need. A state with low fiscal capacity has a relatively small revenue base, a relatively high need for expenditures, or?as is often the case?a combination of both. ; The New England and Mid-Atlantic states tend to have high revenue capacity and low expenditure needs compared to the national average. Thus, states in these two regions tend to have high fiscal capacity, or a relatively high capability to cover their expenditure needs using own resources. South Central states, on the other hand, have low fiscal capacity?that is, a low level of revenue-raising capacity given what it would cost to provide a standard set of public services to their citizens. ; Little relation exists between the amount of federal aid received by states and their fiscal capacity; federal money is not primarily distributed to offset differences in the ability to raise revenues or provide services. Given the current level of federal funds allocated to state and local governments, 91 percent of the gap between revenue capacity and expenditure need across the states could be covered if federal funds were reallocated.",http://www.bostonfed.org/economic/neppc/wp/2006/neppcwp0602.htm,fedbcw:20231:original
Prospects for an economic recovery.,"Rosengren, Eric",N/A,"Presentation by Eric S. Rosengren, President and Chief Executive Officer, Federal Reserve Bank of Boston, for The Worcester Economic Club, Worcester, Massachusetts, May 21, 2009",http://www.bostonfed.org/news/speeches/rosengren/2009/052109.htm,fedbsp:11853
"Loanable funds, risk, and bank service output","Wang, J. Christina",N/A,"This paper develops a unified theory of bank operations that integrates theories of financial intermediation, asset pricing, and production. In a simple dynamic model, banks maximize the present value of future profits generated through three categories of qualitatively distinct functions: (1) resolving information asymmetry in order to make loans, (2) providing transaction services, and (3) financing loans with borrowed funds. Risk determines the rate of return on the funds and in turn the discount rate for future profits. But risk affects the quantity of bank services generated in the first two functions only to the extent that assets of different risk require different amounts of information processing. The model thus coherently accounts for portfolio risk in measuring bank service output. It then recognizes that only functions (1) and (2) create bank value added, whereas the borrowed funds are merely an intermediate input in the provision of bank services. Furthermore, the funds and the production function for value added are separable in a bank's optimization solution. This model can resolve some long-standing debates in the literature on bank production, such as distinguishing between the input and output roles of deposits. It also provides a theoretical basis for measuring banking output in the National Income Accounts. This banking model implies a new measure of bank output that imputes the implicitly priced services as the part of net interest income that is free of risk-related returns on loanable funds. The new measure differs significantly from the ones commonly used, suggesting a need to reexamine the conclusions of a large body of empirical literature.",http://www.bostonfed.org/economic/wp/wp2003/wp034.htm,fedbwp:7272:original
"Gifts, down payments, and housing affordability","Mayer, Christopher J., Engelhardt, Gary V.",N/A,"Recent evidence shows that homeownership rates among young households have declined substantially since the mid 1980s. Although factors such as late household formation and the increasing user cost of housing are contributing factors, reduced affordability is also a concern. Aggregate data indicate that first-time buyers are relying more heavily on gifts from relatives and less on own savings in accumulating the down payment. ; This paper explores the role of gifts in helping first-time buyers purchase a home using data from two different sources: surveys of recent home buyers in 18 cities between 1988 and 1993, and 1990 Boston loan applicants. The evidence shows that financial constraints are important in explaining the increased reliance on gifts, with the receipt of a gift being negatively related to income and wealth, and positively related to the one-year rate of appreciation of house prices. The evidence is mixed as to whether givers target gifts to certain types of households, such as young, married couples.",http://www.bostonfed.org/economic/wp/wp1994/wp94_5.htm,fedbwp:7483:original
Public pensions under stress,"Carlson, John B.",N/A,"The financial crisis has made it all too clear that regulators failed to see into the dark corners of the financial system. With that in mind, the Federal Reserve Banks of Cleveland and Atlanta have formed a Financial Monitoring Team to study pension funds and municipal finance with an eye toward implications for the wider economy and financial system. What concerns should we have? In this article and other articles from this spring issue of Forefront, we explain where risks could be building and how reforms might help forestall their impact on the broader economy and financial system.",https://fraser.stlouisfed.org/title/6763/item/627564,fedcff:11650
"Universities, innovation and economic growth, presentation at the Conference on Universities, Innovation and Economic Growth, Federal Reserve Bank of Cleveland, November 17, 2006","Pianalto, Sandra",N/A,"Economists at our Bank have concluded that differences in state income levels over the past 75 years can be explained mostly by two factors: innovation and education. In simple terms, those states that enhance their knowledge base are the ones that are likely to prosper in the future.",https://fraser.stlouisfed.org/title/3770/item/475294,fedcsp:22044
The cost of inflation: a mechanism design approach,"Rocheteau, Guillaume",N/A,"I apply mechanism design to quantify the cost of inflation that can be attributed to monetary frictions alone. In an environment with pairwise meetings, the money demand that is consistent with a constrained-efficient allocation takes the form of a continuous correspondence that can fit the data over the period 1900-2006. For such parameterizations, the cost of moderate inflation is zero. This result is robust to different assumptions regarding the observability of money holdings, the introduction of match-specific heterogeneity, and endogeneous participation decisions.",https://www.clevelandfed.org/en/Newsroom%20and%20Events/Publications/Working%20Papers/~/media/E6134878427E4FEEB7F1DF6FCA25698A.ashx,fedcwp:39273:original
"Asset prices, nominal rigidities, and monetary policy","Fuerst, Timothy S., Carlstrom, Charles T.",N/A,Should monetary policy respond to asset prices? This paper analyzes this question from the vantage point of equilibrium determinacy.,https://doi.org/10.26509/frbc-wp-200413,fedcwp:39806:original
The economic realities of drought,"Harshbarger, C. Edward, Duncan, Marvin R.",N/A,N/A,https://www.kansascityfed.org/documents/1343/1977-The%20Economic%20Realities%20of%20Drought.pdf,fedker:31381
General discussion : the current crisis and beyond,"Draghi, Mario",N/A,N/A,https://www.kansascityfed.org/Jackson%20Hole/documents/3171/2008-GeneralDiscussion4031209.pdf,fedkpr:21615
"Risk, exchange market intervention, and private speculative behavior in a small open economy","Turnovsky, Stephen J.",N/A,N/A,,fedlpr:30253
Banks and investment funds: no longer mutually exclusive,"Clark, Michelle A.",N/A,N/A,https://www.stlouisfed.org/publications/regional-economist/october-1993/banks-and-investment-funds-no-longer-mutually-exclusive,fedlre:26979
Operations of the federal reserve bank of St. Louis -1976,anonymous,N/A,N/A,https://files.stlouisfed.org/files/htdocs/publications/review/77/02/Operations_Feb1977.pdf,fedlrv:25363
Monetary policy in a Markov-switching VECM: implications for the cost of disinflation and the price puzzle,"Owyang, Michael T., Francis, Neville",N/A,"Monetary policy VARs typically presume stability of the long-run outcomes. We introduce the possibility of switches in the long-run equilibrium in a cointegrated VAR by allowing both the covariance matrix and weighting matrix in the error-correction term to switch. We find that monetary policy alternates between sustaining long-run growth and disinflationary regimes. Allowing state changes can also help explain the price puzzle and justify the use of commodity prices as a corrective measure. Finally, we show that regime-switching has implications for disinflationary monetary policy and can explain the variety of sacrifice ratio estimates that exist in the literature.",https://s3.amazonaws.com/real.stlouisfed.org/wp/2003/2003-001.pdf,fedlwp:9738:original
Reorganization or Liquidation: Bankruptcy Choice and Firm Dynamics,"Corbae, Dean, D'Erasmo, Pablo",N/A,"In this paper, we ask how bankruptcy law affects the financial decisions of corporations and its implications for firm dynamics. According to current U.S. law, firms have two bankruptcy options: Chapter 7 liquidation and Chapter 11 reorganization. Using Compustat data, we first document capital structure and investment decisions of non-bankrupt, Chapter 11, and Chapter 7 firms. Using those data moments, we then estimate parameters of a general equilibrium firm dynamics model with endogenous entry and exit to include both bankruptcy options. Finally, we evaluate a bankruptcy policy change similar to one recommended by the American Bankruptcy Institute that amounts to a ""fresh start"" for bankrupt firms. We find that changes to the law can have sizable consequences for borrowing costs and capital structure which via selection affects productivity, as well as long run welfare.",https://www.minneapolisfed.org/research/wp/wp769.pdf,fedmwp:88447:original
Implementation of open market operations in a time of transition,"Potter, Simon M.",N/A,"Remarks before the Japan Center for Economic Research, Tokyo, Japan.",https://www.newyorkfed.org/newsevents/speeches/2014/pot140924.html,fednsp:29917
Shadow bank monitoring,"Cetorelli, Nicola, Adrian, Tobias, Ashcraft, Adam B.",N/A,"We provide a framework for monitoring the shadow banking system. The shadow banking system consists of a web of specialized financial institutions that conduct credit, maturity, and liquidity transformation without direct, explicit access to public backstops. The lack of such access to sources of government liquidity and credit backstops makes shadow banks inherently fragile. Shadow banking activities are often intertwined with core regulated institutions such as bank holding companies, security brokers and dealers, and insurance companies. These interconnections of shadow banks with other financial institutions create sources of systemic risk for the broader financial system. We describe elements of monitoring risks in the shadow banking system, including recent efforts by the Financial Stability Board.",https://www.newyorkfed.org/medialibrary/media/research/staff_reports/sr638.html,fednsr:12906
Anxiety in the face of risk,"Schmalz, Martin C., Eisenbach, Thomas M.",N/A,"We model an ?anxious? agent as one who is more risk averse with respect to imminent risks than with respect to distant risks. Based on a utility function that captures individual subjects? behavior in experiments, we provide a tractable theory relaxing the restriction of constant risk aversion across horizons and show that it generates rich implications. We first apply the model to insurance markets and explain the high premia for short-horizon insurance. Then, we show that costly delegated portfolio management, investment advice, and withdrawal fees emerge as endogenous features and strategies to cope with dynamic inconsistency in intratemporal risk-return tradeoffs.",https://www.newyorkfed.org/medialibrary/media/research/staff_reports/sr610.html,fednsr:12909
F.Y.I.: the impact of private-sector defense cuts on regions of the United States,"Whitehead, David D.",N/A,N/A,,fedaer:30422
Global economic expansion rolls on into 2006,"Whisler, Elena",N/A,"While energy prices remain a threat on the international stage, economies around the world are primed for further growth in the year ahead.",http://www.frbatlanta.org/invoke.cfm?objectid=7C7CADB5-5056-9F06-998A5B38EE1874DC&method=display,fedaes:39095
"Housing, portfolio choice, and the macroeconomy","Silos, Pedro",N/A,"Much of the macroeconomics literature dealing with wealth distribution has become abstracted from modeling housing explicitly. This paper investigates the properties of the wealth distribution and the portfolio composition regarding housing and equity holdings and their relationship to macroeconomic shocks. To this end, I construct a business cycle model in which agents differ in age, income, and wealth and derive utility from housing services. The model is consistent with several facts such as the life-cycle pattern of housing-to-wealth ratios, the larger degree of concentration for nonhousing wealth, and the smaller weight of housing in richer households? portfolios as well as the larger housing-to-wealth ratios in recessions. In addition, the model delivers the familiar business-cycle moments regarding relative standard deviations and procyclicality of consumption, investment, and employment.",https://www.frbatlanta.org/-/media/documents/research/publications/wp/2005/wp0521.pdf,fedawp:13388:original
Empirical tests of two state-variable HJM models,"Ritchken, Peter H., Bliss, Robert R.",N/A,"Models for pricing interest rate claims, developed under the Heath-Jarrow-Morton paradigm, differ according to the volatility structure imposed on forward rates. For most general HJM structures the resultant path dependence creates implementation problems. Ritchken and Sankarasubramanian have recently identified necessary and sufficient conditions on the class of volatility structures of forward rates that enable the term structure dynamics to be captured by a finite set of state variables. The class is quite rich. The instantaneous spot rate volatility may be quite general, but the model curtails the structure of forward rate volatilities relative to this spot rate volatility. This paper provides empirical tests for this class of volatility structures. Unlike other studies, the volatility structure is examined over the a broad section of maturities in the yield curve. Using Treasury data over the period 1982-1994, we find support for this class. Furthermore, unlike other studies, no evidence of a \""volatility\"" hump is identified.",https://www.atlantafed.org/-/media/documents/research/publications/wp/1995/wp9513.pdf,fedawp:13991:original
Central Bank Digital Currencies: An Old Tale with a New Chapter,"Bordo, Michael D., Roberds, William",N/A,"We consider the debut of a new monetary instrument, central bank digital currencies (CBDCs). Drawing on examples from monetary history, we argue that a successful monetary transformation must combine microeconomic efficiency with macroeconomic credibility. A paradoxical feature of these transformations is that success in the micro dimension can encourage macro failure. Overcoming this paradox may require politically uncomfortable compromises. We propose that such compromises will be necessary for the success of CBDCs.",https://www.atlantafed.org/-/media/documents/research/publications/wp/2022/12/18--central-bank-digital-currencies--old-tale-w-new-chapter.pdf,fedawp:95574:original
"Foreclosures, house-price changes, and subprime mortgages in Massachusetts cities and towns","Gerardi, Kristopher, Shapiro, Adam Hale, Willen, Paul S.",N/A,This module shows: The changing patterns in foreclosure rates and subprime mortgage originations across Massachusetts cities and towns over time; How movements in these rates compare with movements in house prices for any user-selected city or town; The association between foreclosure rates and median income in these cities and towns.,http://www.bostonfed.org/economic/dynamicdata/module1/bmap.html#app=1dc8&1b7c-selectedIndex=0,fedbmc:40492
